,catégorie,rang,nom,an,temps
406,RH,136.0,Sud,,1900-01-01 01:09:49
407,MH3,352.0,Sud,,1900-01-01 04:21:20.200000
408,MH4,196.0,Sug,,1900-01-01 04:54:09.300000
409,SD4,33.0,Sug,,1900-01-01 02:18:48.700000
410,SH2,45.0,Sug,,1900-01-01 01:21:27.800000
411,QH4,108.0,Sul,,1900-01-01 01:06:25.100000
412,QH2,39.0,Sum,,1900-01-01 00:39:13.300000
413,QH2,69.0,Sum,,1900-01-01 00:42:23.500000
414,SH4,106.0,Sum,,1900-01-01 01:44:14.800000
415,SH2,445.0,Sun,,1900-01-01 02:13:13.200000
416,SH4,75.0,Sur,,1900-01-01 01:41:24.900000
417,SH1,205.0,Sur,,1900-01-01 02:27:09.700000
418,SH2,26.0,Sus,,1900-01-01 01:17:58.800000
419,QD3,49.0,Sut,,1900-01-01 00:56:51.600000
420,RH,171.0,Sut,,1900-01-01 01:38:10
421,SH2,448.0,Sut,,1900-01-01 02:18:03.900000
422,QH3,111.0,Sut,,1900-01-01 00:49:24
423,MH3,114.0,Sut,,1900-01-01 03:25:45
424,K4,45.0,Sut,,1900-01-01 00:18:16.100000
425,MH2,304.0,Sut,,1900-01-01 03:46:18
426,SH2,156.0,Sut,,1900-01-01 01:32:35.100000
427,SH3,293.0,Sut,,1900-01-01 01:50:25
428,K7,64.0,Sut,,1900-01-01 00:24:01.500000
429,MD2,47.0,Sut,,1900-01-01 04:04:13.500000
430,SD2,128.0,Sut,,1900-01-01 02:13:05.400000
431,SH3,403.0,Sut,,1900-01-01 02:39:54.900000
432,SD3,118.0,Sut,,1900-01-01 02:39:52.300000
433,QH3,178.0,Sut,,1900-01-01 00:57:21.800000
434,K9,2.0,Sut,,1900-01-01 00:15:49.900000
435,MH4,142.0,Sut,,1900-01-01 04:10:19.200000
436,MH4,134.0,Suz,,1900-01-01 04:06:35.300000
437,MH4,28.0,Suz,,1900-01-01 03:24:44.900000
438,MD2,35.0,Swa,,1900-01-01 03:51:25.500000
439,K2,45.0,Syl,,1900-01-01 00:19:21.700000
440,QD1,53.0,Syz,,1900-01-01 00:49:13.500000
441,MH3,163.0,Szc,,1900-01-01 03:33:53.700000
0,SH2,298.0,Vac,,1900-01-01 01:42:43.600000
1,MH2,235.0,Vad,,1900-01-01 03:34:06.700000
2,MH3,259.0,Vad,,1900-01-01 03:52:16.500000
3,MH2,35.0,Vag,,1900-01-01 02:55:53.200000
4,MD3,37.0,Vah,,1900-01-01 04:23:21.300000
5,MH4,178.0,Vai,,1900-01-01 04:33:59.400000
6,SH3,185.0,Val,,1900-01-01 01:41:31.700000
7,SD3,77.0,Val,,1900-01-01 02:02:04
8,K1,42.0,Val,,1900-01-01 00:22:07.100000
9,SH4,102.0,Val,,1900-01-01 01:43:47.800000
10,SH3,88.0,Val,,1900-01-01 01:33:02.600000
11,K4,52.0,Val,,1900-01-01 00:18:34.900000
12,K2,31.0,Val,,1900-01-01 00:18:57.900000
13,SH3,296.0,Val,,1900-01-01 01:50:54.700000
14,MH4,68.0,Val,,1900-01-01 03:40:52.500000
15,SH3,7.0,Val,,1900-01-01 01:18:28
16,QD1,128.0,Val,,1900-01-01 01:01:50.100000
17,MD3,14.0,Val,,1900-01-01 03:39:59.500000
18,MH3,174.0,Val,,1900-01-01 03:36:21
19,MH4,116.0,Van,,1900-01-01 04:00:17.800000
20,MH3,311.0,Van,,1900-01-01 04:03:16.600000
21,SH3,319.0,Van,,1900-01-01 01:53:21.700000
22,MH2,291.0,Van,,1900-01-01 03:44:27.500000
23,MH2,388.0,Van,,1900-01-01 04:09:21.500000
24,SD3,79.0,Van,,1900-01-01 02:02:30.100000
25,MH4,208.0,Van,,1900-01-01 05:18:41.500000
26,MH3,154.0,Van,,1900-01-01 03:32:47.300000
27,QD4,35.0,Van,,1900-01-01 01:26:38.200000
28,QH3,44.0,Van,,1900-01-01 00:42:44.300000
29,QH2,98.0,Van,,1900-01-01 00:44:43.200000
30,QH1,14.0,Var,,1900-01-01 00:36:56.200000
31,MH4,169.0,Var,,1900-01-01 04:26:09.200000
32,MH2,64.0,Vas,,1900-01-01 03:02:54.500000
33,QH1,104.0,Vas,,1900-01-01 00:44:14
34,SH1,31.0,Vas,,1900-01-01 01:25:14.700000
35,SH3,40.0,Vau,,1900-01-01 01:26:49.100000
36,MH4,144.0,Vau,,1900-01-01 04:11:38.900000
37,K2,77.0,Vau,,1900-01-01 00:21:46.800000
38,MH4,36.0,Vau,,1900-01-01 03:29:43.200000
39,K6,10.0,Vau,,1900-01-01 00:20:58.600000
40,K3,21.0,Vau,,1900-01-01 00:17:25.500000
41,MH3,362.0,Vau,,1900-01-01 04:28:30.500000
42,K9,43.0,Vau,,1900-01-01 00:30:34.700000
43,SD1,3.0,Vav,,1900-01-01 01:27:25
44,RJF,8.0,Vea,,1900-01-01 01:17:08
45,SD2,116.0,Veg,,1900-01-01 02:07:00.700000
46,SH2,256.0,Veg,,1900-01-01 01:39:34.200000
47,MH3,85.0,Vej,,1900-01-01 03:20:00.600000
48,QH3,151.0,Vel,,1900-01-01 00:53:16
49,QH4,75.0,Vel,,1900-01-01 00:54:28.600000
50,K2,39.0,Vel,,1900-01-01 00:19:10.200000
51,K1,8.0,Vel,,1900-01-01 00:18:58.400000
52,SD2,22.0,Vel,,1900-01-01 01:42:56.300000
53,RD,17.0,Ven,,1900-01-01 01:00:23
54,MH2,11.0,Ven,,1900-01-01 02:37:34
55,QH3,144.0,Ver,,1900-01-01 00:52:44.300000
56,QH1,201.0,Ver,,1900-01-01 00:54:59.400000
57,K3,57.0,Ver,,1900-01-01 00:18:54.100000
58,K7,49.0,Ver,,1900-01-01 00:22:46.100000
59,MH2,380.0,Ver,,1900-01-01 04:03:38.100000
60,SH1,188.0,Ver,,1900-01-01 02:00:19.200000
61,QH2,222.0,Ver,,1900-01-01 00:52:45.200000
62,K1,48.0,Ver,,1900-01-01 00:22:42
63,MH3,151.0,Vet,,1900-01-01 03:32:34
64,MH4,12.0,Vet,,1900-01-01 03:14:53.500000
65,MH1,87.0,Vet,,1900-01-01 03:40:55.600000
66,MH3,280.0,Vet,,1900-01-01 03:56:17.200000
67,QD4,23.0,Via,,1900-01-01 01:01:35.900000
68,MH2,215.0,Via,,1900-01-01 03:30:17
69,SH3,47.0,Via,,1900-01-01 01:27:56.600000
70,RH,74.0,Via,,1900-01-01 00:53:52.600000
71,MH3,294.0,Via,,1900-01-01 03:58:32.900000
72,K3,64.0,Vic,,1900-01-01 00:19:07.400000
73,QH4,20.0,Vic,,1900-01-01 00:46:08
74,QH1,155.0,Vic,,1900-01-01 00:48:43.700000
75,QH3,91.0,Vid,,1900-01-01 00:47:51.700000
76,SH3,340.0,Vie,,1900-01-01 01:56:48.600000
77,RH,6.0,Vie,,1900-01-01 00:37:46.400000
78,SH2,112.0,Vie,,1900-01-01 01:29:17.700000
79,SH1,198.0,Vie,,1900-01-01 02:05:03.900000
80,K9,40.0,Vie,,1900-01-01 00:24:00.400000
81,SH4,66.0,Vie,,1900-01-01 01:39:57
82,SH3,156.0,Vil,,1900-01-01 01:39:01.100000
83,SH4,129.0,Vil,,1900-01-01 01:47:08.700000
84,SD3,15.0,Vil,,1900-01-01 01:41:20.600000
85,QD2,138.0,Vil,,1900-01-01 00:59:36.300000
86,SH3,101.0,Vin,,1900-01-01 01:34:20.300000
87,K8,35.0,Vio,,1900-01-01 00:20:59.300000
88,K7,78.0,Vio,,1900-01-01 00:26:56.100000
89,SH2,194.0,Vio,,1900-01-01 01:35:19.400000
90,MH1,73.0,Vio,,1900-01-01 03:35:45.200000
91,SH2,66.0,Vio,,1900-01-01 01:24:37.800000
92,SH3,64.0,Vio,,1900-01-01 01:29:59
93,QH3,190.0,Vio,,1900-01-01 00:59:49.800000
94,K1,106.0,Vio,,1900-01-01 00:29:28.300000
95,SD2,105.0,Viq,,1900-01-01 02:02:26.700000
96,K2,83.0,Viq,,1900-01-01 00:22:41.800000
97,SH3,353.0,Viq,,1900-01-01 01:58:50
98,QH4,58.0,Viq,,1900-01-01 00:51:48.400000
99,K3,68.0,Vir,,1900-01-01 00:19:26
100,SH3,317.0,Vir,,1900-01-01 01:53:17.300000
101,SD1,16.0,Vir,,1900-01-01 01:40:00.900000
102,K6,59.0,Vir,,1900-01-01 00:29:58.200000
103,K7,2.0,Vir,,1900-01-01 00:17:17.400000
104,K9,14.0,Vir,,1900-01-01 00:18:07
105,SH3,134.0,Vir,,1900-01-01 01:36:49.800000
106,MH2,313.0,Vis,,1900-01-01 03:47:47.300000
107,MH4,200.0,Vis,,1900-01-01 04:58:43.300000
108,SD3,54.0,Vit,,1900-01-01 01:54:57.100000
109,SH3,360.0,Vit,,1900-01-01 02:01:09.400000
110,MD2,17.0,Vit,,1900-01-01 03:31:11
111,RD,37.0,Viv,,1900-01-01 01:14:12.600000
112,SD1,17.0,Viv,,1900-01-01 01:41:41
113,MH2,358.0,Vod,,1900-01-01 03:59:11.700000
114,SH1,151.0,Voe,,1900-01-01 01:45:55
115,RD,34.0,Voe,,1900-01-01 01:10:50.900000
116,SH3,73.0,Voe,,1900-01-01 01:31:28.800000
117,QD1,123.0,Voe,,1900-01-01 01:00:38.300000
118,MH4,204.0,Voe,,1900-01-01 05:06:39.100000
119,SH2,411.0,Vog,,1900-01-01 01:59:17.800000
120,SH1,97.0,Vog,,1900-01-01 01:35:36
121,K3,95.0,Vog,,1900-01-01 00:21:09.800000
122,SD1,22.0,Vog,,1900-01-01 01:45:38.800000
123,K1,46.0,Vog,,1900-01-01 00:22:25.600000
124,K7,36.0,Vog,,1900-01-01 00:21:30.300000
125,MH1,89.0,Vog,,1900-01-01 03:41:25.900000
126,SH4,49.0,Voi,,1900-01-01 01:36:47.900000
127,QH2,245.0,Voi,,1900-01-01 00:55:49.700000
128,MH3,66.0,Voi,,1900-01-01 03:17:18.400000
129,QD1,89.0,Vol,,1900-01-01 00:55:30.600000
130,SH2,447.0,Vol,,1900-01-01 02:14:44.400000
131,QH2,160.0,Vol,,1900-01-01 00:47:53.800000
132,RH,17.0,Vol,,1900-01-01 00:42:58.900000
133,RH,59.0,von,,1900-01-01 00:50:40.800000
134,SH2,57.0,von,,1900-01-01 01:23:58.500000
135,MH2,344.0,von,,1900-01-01 03:55:08.600000
136,SD2,142.0,von,,1900-01-01 03:04:31.700000
137,QH2,215.0,von,,1900-01-01 00:52:11.700000
138,SH2,283.0,von,,1900-01-01 01:41:45.400000
139,K7,40.0,von,,1900-01-01 00:21:48.700000
140,K3,84.0,von,,1900-01-01 00:20:21.300000
141,MH2,48.0,von,,1900-01-01 02:58:39.300000
142,MH1,126.0,von,,1900-01-01 04:04:23.100000
143,MH1,90.0,von,,1900-01-01 03:41:43.800000
144,MD3,11.0,von,,1900-01-01 03:38:21.700000
145,MH3,372.0,von,,1900-01-01 04:39:40
146,K9,42.0,von,,1900-01-01 00:26:04.700000
147,K8,18.0,von,,1900-01-01 00:19:39.100000
148,SH1,7.0,von,,1900-01-01 01:15:23.900000
149,MH1,138.0,Von,,1900-01-01 04:12:59.700000
150,SD2,100.0,Von,,1900-01-01 02:02:01.300000
151,MH2,327.0,Von,,1900-01-01 03:50:30.800000
152,QD3,7.0,Vor,,1900-01-01 00:48:34.600000
153,MH2,55.0,Vou,,1900-01-01 03:00:05.500000
154,QD1,120.0,Vou,,1900-01-01 00:59:24.400000
155,QH1,7.0,Vou,,1900-01-01 00:35:41.200000
156,SD1,9.0,Vou,,1900-01-01 01:34:00.700000
157,QD2,27.0,Vou,,1900-01-01 00:49:53
158,QH2,162.0,Vou,,1900-01-01 00:47:56.700000
159,MH3,247.0,Vou,,1900-01-01 03:49:03.800000
160,QH4,67.0,Vua,,1900-01-01 00:53:37.300000
161,SH3,103.0,Vua,,1900-01-01 01:34:41.800000
162,K7,72.0,Vuf,,1900-01-01 00:25:30
163,K8,34.0,Vuf,,1900-01-01 00:20:55.500000
164,QH1,163.0,Vug,,1900-01-01 00:49:45.900000
165,K3,87.0,Vui,,1900-01-01 00:20:33
166,MH3,21.0,Vui,,1900-01-01 03:00:41.100000
167,K3,112.0,Vui,,1900-01-01 00:24:34.400000
168,QH2,280.0,Vul,,1900-01-01 01:15:01.200000
169,K3,50.0,Vul,,1900-01-01 00:18:45.100000
170,K7,55.0,Vuu,,1900-01-01 00:23:02.800000
171,K3,26.0,Vuu,,1900-01-01 00:17:37.700000
0,MH3,227.0,Rac,-9223372036854775808,1900-01-01 03:45:08.100000
1,K8,40.0,Rac,-9223372036854775808,1900-01-01 00:21:24.800000
2,K1,79.0,Rac,-9223372036854775808,1900-01-01 00:25:23.200000
3,SH3,21.0,Rac,-9223372036854775808,1900-01-01 01:23:08
4,SD3,68.0,Rac,-9223372036854775808,1900-01-01 01:58:49.200000
5,SH1,126.0,Raf,-9223372036854775808,1900-01-01 01:40:33.800000
6,RH,143.0,Rag,-9223372036854775808,1900-01-01 01:11:07.900000
7,MH4,92.0,Rag,-9223372036854775808,1900-01-01 03:50:57.500000
8,MH4,170.0,Rai,-9223372036854775808,1900-01-01 04:26:55.900000
9,QH4,70.0,Rai,-9223372036854775808,1900-01-01 00:53:49.700000
10,MH4,85.0,Raj,-9223372036854775808,1900-01-01 03:49:57.700000
11,MH4,8.0,Ram,-9223372036854775808,1900-01-01 03:08:43.600000
12,QD3,100.0,Ram,-9223372036854775808,1900-01-01 01:06:25.700000
13,QH2,72.0,Ram,-9223372036854775808,1900-01-01 00:42:49
14,QH2,152.0,Ram,-9223372036854775808,1900-01-01 00:47:29.400000
15,SH2,242.0,Ram,-9223372036854775808,1900-01-01 01:38:28.100000
16,SH2,165.0,Ram,-9223372036854775808,1900-01-01 01:33:14.700000
17,MH1,161.0,Ram,-9223372036854775808,1900-01-01 04:56:22.500000
18,QH1,198.0,Ran,-9223372036854775808,1900-01-01 00:54:36.400000
19,RH,135.0,Ran,-9223372036854775808,1900-01-01 01:09:39.400000
20,SH3,301.0,Ran,-9223372036854775808,1900-01-01 01:51:25.900000
21,K2,2.0,Ran,-9223372036854775808,1900-01-01 00:16:14.600000
22,MH2,136.0,Ran,-9223372036854775808,1900-01-01 03:18:59.600000
23,QH1,173.0,Rap,-9223372036854775808,1900-01-01 00:50:37.900000
24,QH4,109.0,Rap,-9223372036854775808,1900-01-01 01:07:35.100000
25,QD1,2.0,Rap,-9223372036854775808,1900-01-01 00:36:25
26,QH3,109.0,Ras,-9223372036854775808,1900-01-01 00:49:16.300000
27,SH4,117.0,Ras,-9223372036854775808,1900-01-01 01:45:27.900000
28,SD2,75.0,Ras,-9223372036854775808,1900-01-01 01:56:45.300000
29,RH,48.0,Rau,-9223372036854775808,1900-01-01 00:49:42.100000
30,MH4,209.0,Rav,-9223372036854775808,1900-01-01 05:22:31
31,QD3,96.0,Rav,-9223372036854775808,1900-01-01 01:05:11.200000
32,SH4,237.0,Rav,-9223372036854775808,1900-01-01 02:23:43.500000
33,SD3,19.0,Rav,-9223372036854775808,1900-01-01 01:43:33.400000
34,QH2,200.0,Ray,-9223372036854775808,1900-01-01 00:50:28.400000
35,QH3,129.0,Ray,-9223372036854775808,1900-01-01 00:50:37.800000
36,MH2,246.0,Ray,-9223372036854775808,1900-01-01 03:36:03.500000
37,QD2,84.0,Ray,-9223372036854775808,1900-01-01 00:55:07.100000
38,QD3,25.0,Raz,-9223372036854775808,1900-01-01 00:52:25.700000
39,MH3,10.0,Re,-9223372036854775808,1900-01-01 02:54:12.300000
40,SH2,353.0,Rea,-9223372036854775808,1900-01-01 01:49:50.100000
41,SH1,78.0,Reb,-9223372036854775808,1900-01-01 01:32:40.800000
42,MH1,40.0,Rec,-9223372036854775808,1900-01-01 03:13:12.600000
43,K2,73.0,Rec,-9223372036854775808,1900-01-01 00:21:10.900000
44,K2,70.0,Rec,-9223372036854775808,1900-01-01 00:21:08.100000
45,SH4,119.0,Red,-9223372036854775808,1900-01-01 01:45:30.500000
46,QH1,150.0,Red,-9223372036854775808,1900-01-01 00:48:11.200000
47,QH1,90.0,Reg,-9223372036854775808,1900-01-01 00:43:43.300000
48,QH3,172.0,Reg,-9223372036854775808,1900-01-01 00:56:30.900000
49,QD1,98.0,Reg,-9223372036854775808,1900-01-01 00:56:34.400000
50,K2,97.0,Reg,-9223372036854775808,1900-01-01 00:23:50.200000
51,SH4,47.0,Reg,-9223372036854775808,1900-01-01 01:36:06.800000
52,SH4,83.0,Reg,-9223372036854775808,1900-01-01 01:42:02.600000
53,MH2,373.0,Reh,-9223372036854775808,1900-01-01 04:01:42.400000
54,QD2,5.0,Reh,-9223372036854775808,1900-01-01 00:42:05.300000
55,QH1,70.0,Rei,-9223372036854775808,1900-01-01 00:42:10.500000
56,MH3,169.0,Rei,-9223372036854775808,1900-01-01 03:35:01.600000
57,SH3,51.0,Rei,-9223372036854775808,1900-01-01 01:28:16.200000
58,QH2,96.0,Rei,-9223372036854775808,1900-01-01 00:44:37.100000
59,MH4,7.0,Rei,-9223372036854775808,1900-01-01 03:05:49.500000
60,K2,15.0,Rei,-9223372036854775808,1900-01-01 00:18:22.500000
61,K6,63.0,Rei,-9223372036854775808,1900-01-01 00:31:00.700000
62,K2,79.0,Rei,-9223372036854775808,1900-01-01 00:21:54.400000
63,QH1,60.0,Rei,-9223372036854775808,1900-01-01 00:41:06.300000
64,MH3,361.0,Rei,-9223372036854775808,1900-01-01 04:28:20.800000
65,MD2,12.0,Rei,-9223372036854775808,1900-01-01 03:26:53
66,MH3,156.0,Rei,-9223372036854775808,1900-01-01 03:32:56.600000
67,MH3,23.0,Rei,-9223372036854775808,1900-01-01 03:01:46.100000
68,SD1,73.0,Rei,-9223372036854775808,1900-01-01 02:08:41.800000
69,SH4,142.0,Rei,-9223372036854775808,1900-01-01 01:49:51.400000
70,SH2,322.0,Rei,-9223372036854775808,1900-01-01 01:44:57.500000
71,QH2,173.0,Rei,-9223372036854775808,1900-01-01 00:48:45.100000
72,MH4,55.0,Rei,-9223372036854775808,1900-01-01 03:36:10.500000
73,SH4,236.0,Rek,-9223372036854775808,1900-01-01 02:21:51.800000
74,QH2,56.0,Rem,-9223372036854775808,1900-01-01 00:41:38
75,MH1,98.0,Ren,-9223372036854775808,1900-01-01 03:46:57.300000
76,MD2,61.0,Ren,-9223372036854775808,1900-01-01 04:28:54.500000
77,QH2,212.0,Ren,-9223372036854775808,1900-01-01 00:52:05.700000
78,SH4,221.0,Ren,-9223372036854775808,1900-01-01 02:06:35.400000
79,QD2,26.0,Ren,-9223372036854775808,1900-01-01 00:49:48
80,SH4,16.0,Ren,-9223372036854775808,1900-01-01 01:28:29.600000
81,K6,41.0,Ren,-9223372036854775808,1900-01-01 00:27:30.100000
82,MH1,120.0,Reo,-9223372036854775808,1900-01-01 04:01:46.100000
83,MH3,301.0,Reo,-9223372036854775808,1900-01-01 03:59:30.700000
84,RD,39.0,Rep,-9223372036854775808,1900-01-01 01:15:04.100000
85,K3,6.0,Rep,-9223372036854775808,1900-01-01 00:15:49.500000
86,MH1,10.0,Rer,-9223372036854775808,1900-01-01 02:23:47.400000
87,SH4,202.0,Res,-9223372036854775808,1900-01-01 02:00:22.300000
88,QH2,277.0,Res,-9223372036854775808,1900-01-01 01:10:05.600000
89,MD2,43.0,Reu,-9223372036854775808,1900-01-01 04:00:01.300000
90,MH2,181.0,Reu,-9223372036854775808,1900-01-01 03:26:36.500000
91,SD2,109.0,Reu,-9223372036854775808,1900-01-01 02:05:07.200000
92,SH4,193.0,Reu,-9223372036854775808,1900-01-01 01:58:50.500000
93,SH4,175.0,Reu,-9223372036854775808,1900-01-01 01:55:26.100000
94,RD,34.0,Reu,-9223372036854775808,1900-01-01 01:10:50.900000
95,MD3,10.0,Rev,-9223372036854775808,1900-01-01 03:37:15.900000
96,SD2,18.0,Rey,-9223372036854775808,1900-01-01 01:39:46.500000
97,SH4,94.0,Rey,-9223372036854775808,1900-01-01 01:43:02.900000
98,QH1,186.0,Rey,-9223372036854775808,1900-01-01 00:52:42
99,SH2,450.0,Rey,-9223372036854775808,1900-01-01 02:18:25.500000
100,QH3,72.0,Rey,-9223372036854775808,1900-01-01 00:45:52.600000
101,SH2,133.0,Rey,-9223372036854775808,1900-01-01 01:30:48.800000
102,QH1,50.0,Rey,-9223372036854775808,1900-01-01 00:40:17.100000
103,K9,12.0,Rey,-9223372036854775808,1900-01-01 00:17:59.700000
104,K4,58.0,Rey,-9223372036854775808,1900-01-01 00:18:56
105,QH2,47.0,Rez,-9223372036854775808,1900-01-01 00:40:33.700000
106,RD,31.0,Rhe,-9223372036854775808,1900-01-01 01:09:39.300000
107,SH1,118.0,Rhi,-9223372036854775808,1900-01-01 01:39:51.900000
108,MH2,390.0,Rhi,-9223372036854775808,1900-01-01 04:09:51.800000
109,SD1,26.0,Rib,-9223372036854775808,1900-01-01 01:46:25.600000
110,QD1,37.0,Rib,-9223372036854775808,1900-01-01 00:47:20
111,SH2,47.0,Rib,-9223372036854775808,1900-01-01 01:22:17.100000
112,MH2,365.0,Rib,-9223372036854775808,1900-01-01 03:59:57.800000
113,MH3,63.0,Ric,-9223372036854775808,1900-01-01 03:15:59.800000
114,SH4,163.0,Ric,-9223372036854775808,1900-01-01 01:52:21.400000
115,K7,39.0,Ric,-9223372036854775808,1900-01-01 00:21:43.800000
116,SH3,236.0,Ric,-9223372036854775808,1900-01-01 01:45:35.700000
117,K4,33.0,Ric,-9223372036854775808,1900-01-01 00:17:29
118,SH3,23.0,Ric,-9223372036854775808,1900-01-01 01:23:26.500000
119,SH4,59.0,Ric,-9223372036854775808,1900-01-01 01:38:34.300000
120,SH3,190.0,Ric,-9223372036854775808,1900-01-01 01:41:58.200000
121,MH2,90.0,Ric,-9223372036854775808,1900-01-01 03:08:52.200000
122,SH3,29.0,Ric,-9223372036854775808,1900-01-01 01:24:39.200000
123,QD3,95.0,Ric,-9223372036854775808,1900-01-01 01:04:29.800000
124,QD3,5.0,Ric,-9223372036854775808,1900-01-01 00:44:18
125,SH3,211.0,Ric,-9223372036854775808,1900-01-01 01:43:28.800000
126,SH2,148.0,Ric,-9223372036854775808,1900-01-01 01:31:42.100000
127,SH2,41.0,Ric,-9223372036854775808,1900-01-01 01:20:51.100000
128,QH3,76.0,Ric,-9223372036854775808,1900-01-01 00:46:14.600000
129,MD2,13.0,Ric,-9223372036854775808,1900-01-01 03:27:23.300000
130,MH2,63.0,Ric,-9223372036854775808,1900-01-01 03:02:36.200000
131,SD3,49.0,Rie,-9223372036854775808,1900-01-01 01:53:55.900000
132,SH2,387.0,Rie,-9223372036854775808,1900-01-01 01:54:39.300000
133,QH2,155.0,Rie,-9223372036854775808,1900-01-01 00:47:37.500000
134,MH3,388.0,Rie,-9223372036854775808,1900-01-01 05:08:59
135,SD2,57.0,Rie,-9223372036854775808,1900-01-01 01:52:43.800000
136,QH3,183.0,Rif,-9223372036854775808,1900-01-01 00:58:14.600000
137,K2,58.0,Rif,-9223372036854775808,1900-01-01 00:20:33.500000
138,MH3,379.0,Rig,-9223372036854775808,1900-01-01 04:44:44.800000
139,QH1,168.0,Rig,-9223372036854775808,1900-01-01 00:50:12.200000
140,MD2,26.0,Rig,-9223372036854775808,1900-01-01 03:43:15.600000
141,MD2,25.0,Rig,-9223372036854775808,1900-01-01 03:43:14.500000
142,QH2,59.0,Rih,-9223372036854775808,1900-01-01 00:41:52
143,RD,52.0,Rim,-9223372036854775808,1900-01-01 01:27:35.900000
144,K9,9.0,Rin,-9223372036854775808,1900-01-01 00:17:41
145,K8,7.0,Rin,-9223372036854775808,1900-01-01 00:18:18.100000
146,QD2,15.0,Rin,-9223372036854775808,1900-01-01 00:46:40.700000
147,MH2,277.0,Rin,-9223372036854775808,1900-01-01 03:41:19.500000
148,K4,71.0,Rin,-9223372036854775808,1900-01-01 00:21:45.900000
149,SD4,20.0,Rin,-9223372036854775808,1900-01-01 02:01:33.200000
150,QD2,144.0,Rip,-9223372036854775808,1900-01-01 01:00:37.300000
151,QH1,82.0,Rip,-9223372036854775808,1900-01-01 00:43:16
152,K4,25.0,Rip,-9223372036854775808,1900-01-01 00:16:56.700000
153,K2,52.0,Rip,-9223372036854775808,1900-01-01 00:20:01.600000
154,MH2,416.0,Ris,-9223372036854775808,1900-01-01 04:27:44.100000
155,SH1,203.0,Ris,-9223372036854775808,1900-01-01 02:18:14.300000
156,QH3,48.0,Rit,-9223372036854775808,1900-01-01 00:42:59
157,QD3,22.0,Rit,-9223372036854775808,1900-01-01 00:51:50.600000
158,SH4,13.0,Rit,-9223372036854775808,1900-01-01 01:27:42.700000
159,MH3,337.0,Rit,-9223372036854775808,1900-01-01 04:13:07.800000
160,SH3,75.0,Riv,-9223372036854775808,1900-01-01 01:31:39.400000
161,SD2,71.0,Riv,-9223372036854775808,1900-01-01 01:56:21.100000
162,MH2,68.0,Riv,-9223372036854775808,1900-01-01 03:03:12.900000
163,K7,83.0,Rob,-9223372036854775808,1900-01-01 00:27:57.800000
164,SH3,160.0,Rob,-9223372036854775808,1900-01-01 01:39:41.300000
165,SD3,37.0,Rob,-9223372036854775808,1900-01-01 01:50:31.100000
166,QD3,13.0,Rob,-9223372036854775808,1900-01-01 00:49:54.800000
167,K6,62.0,Rob,-9223372036854775808,1900-01-01 00:30:54.700000
168,MH1,144.0,Rob,-9223372036854775808,1900-01-01 04:19:50.700000
169,QH3,176.0,Roc,-9223372036854775808,1900-01-01 00:57:09.200000
170,QH2,92.0,Roc,-9223372036854775808,1900-01-01 00:44:26.200000
171,QD2,167.0,Roc,-9223372036854775808,1900-01-01 01:04:16.600000
172,MH1,165.0,Roc,-9223372036854775808,1900-01-01 05:48:48.200000
173,SH3,90.0,Roc,-9223372036854775808,1900-01-01 01:33:40.800000
174,K9,33.0,Roc,-9223372036854775808,1900-01-01 00:22:39.400000
175,K8,75.0,Roc,-9223372036854775808,1900-01-01 00:27:50.200000
176,K4,38.0,Roc,-9223372036854775808,1900-01-01 00:17:48.700000
177,K8,62.0,Roc,-9223372036854775808,1900-01-01 00:23:31.800000
178,SD3,17.0,Roc,-9223372036854775808,1900-01-01 01:42:46.200000
179,K3,58.0,Roc,-9223372036854775808,1900-01-01 00:18:55.400000
180,QH3,157.0,Roc,-9223372036854775808,1900-01-01 00:54:14.100000
181,MH3,336.0,Roc,-9223372036854775808,1900-01-01 04:12:14.800000
182,QH2,179.0,Roc,-9223372036854775808,1900-01-01 00:49:05.500000
183,SH3,391.0,Roc,-9223372036854775808,1900-01-01 02:12:38
184,K2,51.0,Roc,-9223372036854775808,1900-01-01 00:19:59.800000
185,K1,58.0,Roc,-9223372036854775808,1900-01-01 00:23:42
186,K1,77.0,Roc,-9223372036854775808,1900-01-01 00:25:09.800000
187,QD3,68.0,Roc,-9223372036854775808,1900-01-01 00:58:53
188,K9,36.0,Roc,-9223372036854775808,1900-01-01 00:23:31.600000
189,MH4,163.0,Roc,-9223372036854775808,1900-01-01 04:20:36.300000
190,K8,49.0,Roc,-9223372036854775808,1900-01-01 00:22:02
191,K6,34.0,Roc,-9223372036854775808,1900-01-01 00:25:10.500000
192,QH2,263.0,Roc,-9223372036854775808,1900-01-01 00:59:00.900000
193,QH3,80.0,Roc,-9223372036854775808,1900-01-01 00:47:08.200000
194,SH3,77.0,Roc,-9223372036854775808,1900-01-01 01:31:48.100000
195,QH3,123.0,Roc,-9223372036854775808,1900-01-01 00:50:14.100000
196,QD1,72.0,Roc,-9223372036854775808,1900-01-01 00:52:33.600000
197,QD3,75.0,Roc,-9223372036854775808,1900-01-01 01:00:07.700000
198,K7,73.0,Roc,-9223372036854775808,1900-01-01 00:25:48
199,K8,70.0,Roc,-9223372036854775808,1900-01-01 00:24:53.800000
200,RH,120.0,Roc,-9223372036854775808,1900-01-01 01:05:39.600000
